307,3,7,'北京市东城区','天津市河西区','天津市河西区','广东省广州市',"116.416334,39.928359","117.223379,39.109679","117.223379,39.109679","113.264499,23.130061",141,141,2100
308,3,8,'北京市东城区','天津市河西区','山西省长治市','北京市东城区',"116.416334,39.928359","117.223379,39.109679","113.117394,36.195142","116.416334,39.928359",141,593,130
309,3,9,'北京市东城区','天津市河西区','山西省运城市','甘肃省兰州市',"116.416334,39.928359","117.223379,39.109679","111.007051,35.026670","103.834228,36.060798",141,865,1499
310,3,10,'北京市东城区','天津市河西区','广东省中山市','广西壮族自治区钦州市',"116.416334,39.928359","117.223379,39.109679","113.392517,22.517024","108.654355,21.980894",141,2223,2375
311,3,11,'北京市东城区','天津市河西区','广东省广州市','广西壮族自治区南宁市',"116.416334,39.928359","117.223379,39.109679","113.264499,23.130061","108.366407,22.817700",141,2129,2302
312,3,12,'北京市东城区','天津市河西区','重庆市渝北区','四川省成都市',"116.416334,39.928359","117.223379,39.109679","106.631155,29.718087","104.066301,30.572961",141,1739,1826
313,3,13,'北京市东城区','天津市河西区','广西壮族自治区柳州市','广东省广州市',"116.416334,39.928359","117.223379,39.109679","109.428071,24.326442","113.264499,23.130061",141,2109,2100
314,3,14,'北京市东城区','天津市河西区','天津市河西区','广东省广州市',"116.416334,39.928359","117.223379,39.109679","117.223379,39.109679","113.264499,23.130061",141,141,2100
315,3,15,'北京市东城区','天津市河西区','山西省长治市','北京市东城区',"116.416334,39.928359","117.223379,39.109679","113.117394,36.195142","116.416334,39.928359",141,593,130
316,3,16,'北京市东城区','天津市河西区','山西省长治市','山西省太原市',"116.416334,39.928359","117.223379,39.109679","113.117394,36.195142","112.549656,37.870451",141,593,512
317,3,17,'北京市东城区','天津市河西区','广西壮族自治区南宁市','广东省广州市',"116.416334,39.928359","117.223379,39.109679","108.366407,22.817700","113.264499,23.130061",141,2331,2100
318,3,18,'北京市东城区','天津市河西区','广东省广州市','广西壮族自治区南宁市',"116.416334,39.928359","117.223379,39.109679","113.264499,23.130061","108.366407,22.817700",141,2129,2302
319,3,19,'北京市东城区','天津市河西区','重庆市渝北区','四川省成都市',"116.416334,39.928359","117.223379,39.109679","106.631155,29.718087","104.066301,30.572961",141,1739,1826
320,3,20,'北京市东城区','天津市河西区','广西壮族自治区柳州市','广东省佛山市',"116.416334,39.928359","117.223379,39.109679","109.428071,24.326442","113.121586,23.021351",141,2109,2125
321,3,21,'北京市东城区','天津市河西区','山西省太原市','山西省长治市',"116.416334,39.928359","117.223379,39.109679","112.549656,37.870451","113.117394,36.195142",141,492,595
322,3,22,'北京市东城区','天津市河西区','广西壮族自治区柳州市','广东省广州市',"116.416334,39.928359","117.223379,39.109679","109.428071,24.326442","113.264499,23.130061",141,2109,2100
323,3,23,'北京市东城区','天津市河西区','广西壮族自治区南宁市','广东省广州市',"116.416334,39.928359","117.223379,39.109679","108.366407,22.817700","113.264499,23.130061",141,2331,2100
324,3,24,'北京市东城区','天津市河西区','广西壮族自治区桂林市','广西壮族自治区南宁市',"116.416334,39.928359","117.223379,39.109679","110.179752,25.235615","108.366407,22.817700",141,1970,2302
325,3,25,'北京市东城区','天津市河西区','广西壮族自治区柳州市','广东省佛山市',"116.416334,39.928359","117.223379,39.109679","109.428071,24.326442","113.121586,23.021351",141,2109,2125
326,3,26,'北京市东城区','天津市河西区','广东省广州市','广东省珠海市',"116.416334,39.928359","117.223379,39.109679","113.264499,23.130061","113.576892,22.271644",141,2129,2227
327,3,27,'北京市东城区','天津市河西区','广东省广州市','广东省深圳市',"116.416334,39.928359","117.223379,39.109679","113.264499,23.130061","114.057939,22.543527",141,2129,2196
328,3,28,'北京市东城区','天津市河西区','广东省广州市','广西壮族自治区桂林市',"116.416334,39.928359","117.223379,39.109679","113.264499,23.130061","110.179752,25.235615",141,2129,1941
329,3,29,'北京市东城区','天津市河西区','广西壮族自治区南宁市','广东省广州市',"116.416334,39.928359","117.223379,39.109679","108.366407,22.817700","113.264499,23.130061",141,2331,2100
330,3,30,'北京市东城区','天津市河西区','北京市东城区','广东省珠海市',"116.416334,39.928359","117.223379,39.109679","116.416334,39.928359","113.576892,22.271644",141,0,2227
331,3,31,'北京市东城区','天津市河西区','山西省长治市','北京市东城区',"116.416334,39.928359","117.223379,39.109679","113.117394,36.195142","116.416334,39.928359",141,593,130
332,3,32,'北京市东城区','天津市河西区','北京市东城区','广东省珠海市',"116.416334,39.928359","117.223379,39.109679","116.416334,39.928359","113.576892,22.271644",141,0,2227
333,3,33,'北京市东城区','天津市河西区','山西省晋城市','天津市河西区',"116.416334,39.928359","117.223379,39.109679","112.852022,35.491315","117.223379,39.109679",141,696,0
334,3,34,'北京市东城区','天津市河西区','广东省广州市','广东省深圳市',"116.416334,39.928359","117.223379,39.109679","113.264499,23.130061","114.057939,22.543527",141,2129,2196
335,3,35,'北京市东城区','天津市河西区','山西省太原市','山西省长治市',"116.416334,39.928359","117.223379,39.109679","112.549656,37.870451","113.117394,36.195142",141,492,595
336,3,36,'北京市东城区','天津市河西区','山西省晋城市','天津市河西区',"116.416334,39.928359","117.223379,39.109679","112.852022,35.491315","117.223379,39.109679",141,696,0
337,3,37,'北京市东城区','天津市河西区','重庆市渝北区','四川省成都市',"116.416334,39.928359","117.223379,39.109679","106.631155,29.718087","104.066301,30.572961",141,1739,1826
338,3,38,'北京市东城区','天津市河西区','广东省广州市','四川省成都市',"116.416334,39.928359","117.223379,39.109679","113.264499,23.130061","104.066301,30.572961",141,2129,1826
339,3,39,'北京市东城区','天津市河西区','山西省长治市','山西省太原市',"116.416334,39.928359","117.223379,39.109679","113.117394,36.195142","112.549656,37.870451",141,593,512
340,3,40,'北京市东城区','天津市河西区','山西省运城市','甘肃省兰州市',"116.416334,39.928359","117.223379,39.109679","111.007051,35.026670","103.834228,36.060798",141,865,1499
401,4,1,'广东省广州市','广东省深圳市','山西省晋城市','北京市东城区',"113.264499,23.130061","114.057939,22.543527","112.852022,35.491315","116.416334,39.928359",137,1568,2165
402,4,2,'广东省广州市','广东省深圳市','山西省大同市','北京市东城区',"113.264499,23.130061","114.057939,22.543527","113.366749,40.097110","116.416334,39.928359",137,2151,2165
403,4,3,'广东省广州市','广东省深圳市','广东省广州市','四川省成都市',"113.264499,23.130061","114.057939,22.543527","113.264499,23.130061","104.066301,30.572961",137,0,1707
404,4,4,'广东省广州市','广东省深圳市','重庆市渝北区','四川省成都市',"113.264499,23.130061","114.057939,22.543527","106.631155,29.718087","104.066301,30.572961",137,1310,1707
